"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.03673715201142e-124,1.24649351718834,0.745,0.279,4.6545554134917e-120,"15","Il2rg"
9.21616016646336e-123,0.876746233709735,0.468,0.1,2.10616908284187e-118,"15","Ptpn4"
1.14868291203688e-121,1.00847159327689,0.997,0.958,2.62508505887787e-117,"15","Rpl30"
1.43697479693999e-121,0.981306095009567,1,0.954,3.28391850344696e-117,"15","Rps13"
5.66282150425342e-121,0.971891293928439,1,0.963,1.29412459836703e-116,"15","Rps14"
3.96042417697789e-120,1.15751222755707,0.683,0.23,9.05075737164757e-116,"15","Pde7a"
9.50639053477397e-120,0.953596192838802,1,0.97,2.17249542891189e-115,"15","Rpl23"
1.50015922088339e-119,0.984663303829917,1,0.955,3.42831386748481e-115,"15","Rpl17"
4.33584087602307e-119,0.620119200554095,0.359,0.057,9.90869715397552e-115,"15","Slc14a1"
6.01189988864263e-118,0.939809742158733,1,0.944,1.3738994815515e-113,"15","Rpl27"
4.30238516669589e-117,0.901171406212306,1,0.963,9.83224082145012e-113,"15","Rps10"
4.87650557205939e-116,0.67732368575651,0.35,0.055,1.11442781838273e-111,"15","Ifi206"
4.16214393777501e-115,0.96599968549004,0.605,0.177,9.51174754099722e-111,"15","Lfng"
1.67752101779768e-114,0.735128060181042,0.468,0.101,3.83363878197305e-110,"15","Fam102a"
1.25247748194474e-112,1.09941551927845,0.992,0.879,2.86228678948832e-108,"15","Mbnl1"
7.8366728400771e-112,1.01112552414105,1,0.912,1.79091484414282e-107,"15","Rpl5"
2.67353107562568e-111,0.93449452297717,1,0.965,6.10982056712736e-107,"15","Rpl27a"
3.23436601093406e-111,1.17725103592795,0.801,0.374,7.39149664478761e-107,"15","Anxa6"
7.59642220905939e-110,0.897645884581516,1,0.961,1.73601036743634e-105,"15","Rps23"
2.68164538576704e-109,1.35784359574176,0.835,0.435,6.12836420009342e-105,"15","Epsti1"
1.21812204933559e-108,1.00488897192817,1,0.917,2.78377431934663e-104,"15","Rpl36"
2.33031260584198e-108,1.22712622967956,0.992,0.828,5.32546339813067e-104,"15","mt-Nd2"
2.52647667894079e-108,0.803659512032646,0.482,0.116,5.77375715438339e-104,"15","Nlrc5"
9.25651733010308e-108,0.91138489470099,0.521,0.144,2.11539190544846e-103,"15","Ubash3a"
1.06467939363111e-107,1.00702520410609,0.997,0.937,2.43311181826518e-103,"15","Rps15"
1.12835094695405e-104,0.932075424547937,1,0.943,2.57862041907409e-100,"15","Rps7"
1.27601018438893e-104,1.2060540599561,0.683,0.271,2.91606607438402e-100,"15","Runx3"
1.74821748108542e-104,1.01910237525453,0.997,0.904,3.99520140952451e-100,"15","Rps18"
2.11517153384932e-104,0.864718165023793,1,0.939,4.83380150630586e-100,"15","Rps3"
1.72237823289191e-103,1.15405571957065,0.759,0.359,3.93615097562789e-99,"15","Ugcg"
1.73733760581719e-103,0.603999293172314,0.325,0.054,3.97033763057402e-99,"15","Gprin3"
1.7382279141565e-103,0.850077687527265,0.507,0.138,3.97237225222185e-99,"15","Dok2"
1.35237004844765e-102,1.12351989582478,0.468,0.109,3.09057127171742e-98,"15","BE692007"
2.46988942997505e-102,0.854844688394292,0.521,0.139,5.64443831432197e-98,"15","Sesn3"
1.42507805267024e-101,1.0640508705326,0.782,0.319,3.25673087376729e-97,"15","Hopx"
2.58901000547904e-101,0.473121281909911,0.272,0.038,5.91666456552125e-97,"15","Gm12216"
4.47477359238297e-101,0.55534411970011,0.342,0.059,1.02262000906728e-96,"15","Ppp1r16b"
5.81683799788478e-101,0.944786644657487,0.613,0.214,1.32932198765661e-96,"15","Rasal3"
2.89428792414141e-100,0.954982566691761,0.616,0.209,6.61431619304036e-96,"15","Cblb"
5.28662196778274e-100,0.814646029969994,0.507,0.136,1.20815171829739e-95,"15","Ttc39b"
5.82483273483395e-100,0.886064486646387,1,0.965,1.3311490248916e-95,"15","Rpl13"
1.22128055280057e-98,0.824702759050668,0.482,0.128,2.79099244731513e-94,"15","Tnfrsf18"
3.20597896758329e-97,0.846851500378452,0.992,0.954,7.32662373461808e-93,"15","Rpl34"
1.73627695578669e-96,0.826554653248487,1,0.957,3.96791372705932e-92,"15","Rpl19"
1.58133138750505e-95,0.579928188931311,0.378,0.076,3.61381661986529e-91,"15","Agpat3"
1.62648756205048e-94,0.946989593435785,1,0.941,3.71701202555396e-90,"15","Rpl23a"
2.21713345202025e-94,0.902686413806733,1,0.954,5.06681507790188e-90,"15","Rpl39"
4.56350024530128e-94,0.671589734846725,0.364,0.074,1.0428967110587e-89,"15","Gm15472"
5.04437155313544e-94,0.715648890843237,0.42,0.097,1.15279023103804e-89,"15","Mllt3"
1.04038225622504e-92,0.891836251926001,0.499,0.146,2.37758557015107e-88,"15","Pde3b"
1.64793643986058e-92,0.575151691041163,0.333,0.063,3.76602914601339e-88,"15","Plcg1"
2.12096241013662e-92,0.636561061727285,0.347,0.068,4.84703539588522e-88,"15","Socs1"
2.34568122994849e-92,0.823182532436502,1,0.961,5.36058531480129e-88,"15","Rpl18a"
6.50910560130556e-91,0.489559323193162,0.333,0.06,1.48752590306636e-86,"15","P2ry10"
6.86033149116415e-91,0.752871194431551,0.431,0.105,1.56779155567574e-86,"15","Irf2bpl"
7.26881053594572e-90,0.495041427837068,0.269,0.042,1.66114127177968e-85,"15","Klk8"
